id,name,artist,album,popularity,duration_ms,release_date,mood,language,search_query
30XXtZvRUdMHoVgnGu28LO,Perseverance Theme,Anirudh Ravichander,Vidaamuyarchi (Original Motion Picture Soundtrack),46,174347,2025-02-17,Romantic,Tamil,melody tamil
6voQcZ46RMVPfg6O7sBn5U,"Idhuvum Kadandhu Pogum (The Healing Song) (From ""Netrikann"")",Girishh G,"Idhuvum Kadandhu Pogum (The Healing Song) [From ""Netrikann""]",58,312592,2021-06-09,Motivated,Tamil,motivational tamil
1LFTKTSfPQRM3a8mOvNtnE,Ethir Neechal,Anirudh Ravichander,Ethir Neechal (Original Motion Picture Soundtrack),60,270720,2012-12-15,Motivated,Tamil,motivational tamil
68SQB9JEA3YKYPFejBOH2S,Mun Sellada,Santhosh Narayanan,Manithan (Original Motion Picture Soundtrack),51,199510,2016-04-08,Motivated,Tamil,motivational tamil
7COT5HQgu2CznwikSEE5ob,"Motivational Song (From ""Yashoda "")(Tamil)",Mani Sharma,"Motivational Song (From ""Yashoda "")(Tamil)",10,275000,2023-02-02,Motivated,Tamil,motivational tamil
19PknyOL6OWvABerPEyweT,Neruppu Da,Santhosh Narayanan,Kabali (Original Motion Picture Soundtrack),59,217934,2016-06-13,Motivated,Tamil,motivational tamil
5KhKH476zkjKxraMZIo6in,Thani Oruvan - The Power of One,Hiphop Tamizha,Thani Oruvan (Original Motion Picture Soundtrack),53,229499,2015-07-22,Motivated,Tamil,motivational tamil
17UbPgCfFeYl2PTd7LOaFb,Jagadhish On Mission Theme,Harris Jayaraj,Thuppakki,50,206244,2012-09-13,Motivated,Tamil,inspirational kollywood
36TUJPlbeuIAwq5X5W5ZaR,Innum Enna Thozha,Harris Jayaraj,7 Aum Arivu (Original Motion Picture Soundtrack),47,298680,2011-09-22,Motivated,Tamil,inspirational kollywood
0jvNc73pMCkyHTchaQu6NV,Surviva (feat. Yogi B & Mali),Anirudh Ravichander,Vivegam (Original Motion Picture Soundtrack),55,222026,2017-08-07,Motivated,Tamil,inspirational kollywood
69uD4u2l79u7GDyHSonJyv,Kutti Puli Kootam,Hariharan,Thuppakki,55,368549,2012-09-13,Motivated,Tamil,inspirational kollywood
3WJKz9xm7lXwt3Se0hKt3F,Ullam Uruguthaiyya,T. M. Soundararajan,Karpanai Endralum,49,364693,2011-01-01,Motivated,Tamil,ஊக்க பாடல்கள்
7xV3MCJ6YI3K4I6Jt1a9H7,Osaka Osaka,Anirudh Ravichander,Vanakkam Chennai (Original Motion Picture Soundtrack),55,368106,2013-07-31,Motivated,Tamil,ஊக்க பாடல்கள்
320mx0rG1WXP9M7ozPwK1w,Puli Urumudhu,Vijay Antony,Vettaikaaran (Original Motion Picture Soundtrack),57,255773,2009-09-24,Motivated,Tamil,ஊக்க பாடல்கள்
1HdN5z9EDr3OiQO3ZDUUBU,Ulagam Oruvanukka,Santhosh Narayanan,Kabali (Original Motion Picture Soundtrack),52,242868,2016-06-13,Motivated,Tamil,ஊக்க பாடல்கள்
1zKJCySgGvqk4TBoWgfyS4,Udhayam Theatre,Deva,Aananda Poonkaatrae (Original Motion Picture Soundtrack),55,289680,2013-03-28,Motivated,Tamil,ஊக்க பாடல்கள்
35qzAcXwtHq1c0lcbSPXLP,"Powerhouse Promo (From ""Coolie"")",Anirudh Ravichander,"Powerhouse Promo (From ""Coolie"")",55,52544,2025-05-20,Motivated,Tamil,ஊக்க பாடல்கள்
4Q2ulAxP62EOIXmdAVUh1w,"Kayilae Aagasam (From ""Soorarai Pottru"")",G. V. Prakash,"Kayilae Aagasam (From ""Soorarai Pottru"")",48,197400,2020-11-13,Motivated,Tamil,success tamil
17uB9kc2WDMVIcWfSOvabK,"Secret Of Success (From ""Boys"")",Lucky Ali,Love Dance,1,367014,2020-10-15,Motivated,Tamil,success tamil
3JvNbKmQmBSsjVFBQLZDMu,"Pothu Konjam Othu (From ""Success"")",Deva,Tamil Hipe Beats,0,318440,2023-07-15,Motivated,Tamil,success tamil
1uycu9nzReCgdrC7itLSnT,Secret Of Success,Lucky Ali,Boys (Orignal Motion Picture Soundtrack),38,367014,2003-04-14,Motivated,Tamil,success tamil
5Cz9cnPYbqzSeeOEKwhRGg,Secret Of Success - Language: Tamil; Film: Boys; Film Artist 1: Siddarth; Film Artist 2: Jeniliya,Clinton,A.R.RAHMAN VIBRATION,42,367666,2013-02-02,Motivated,Tamil,success tamil
45LZkeAJNMpiMCCBcb2sep,Where Is the Party,Yuvan Shankar Raja,Silambattam (Original Motion Picture Soundtrack),51,318506,2008-10-25,Party,Tamil,party tamil
2gsnX4GDTgCYCzdgGPT1Qp,Cha Cha Charey,Suriya,Party,26,290860,2018-07-02,Party,Tamil,party tamil
46BZyn6CrlF8LeR2KXepkO,"Padichi Parthen - From ""Polladhavan""",Kabilan,"Padichi Parthen (From ""Polladhavan"")",60,260440,2007,Party,Tamil,party tamil
1QzbBS78dbKMmM25mEuz24,Party with the Pei,Hiphop Tamizha,Aranmanai 2 (Original Motion Picture Soundtrack),37,215071,2015-12-27,Party,Tamil,party tamil
5VChRV2aLIgKzutFDscYsT,Vada Vada Maphile (Local Party Tamil),Clement,Bowenpally Daggad Sai Vol 3 Songs,20,355070,2022-09-29,Party,Tamil,party tamil
5KGQ4YAwDV8YolJhbFPSuT,"Where Is the Party (From ""Silambattam"")",Yuvan Shankar Raja,My Playlist: Yuvanshankar Raja,53,318506,2014-08-18,Party,Tamil,party tamil
2aTNWfpndlgVZzIHY0Amae,A Celebration - Komban Theme,G. V. Prakash,Komban (Original Motion Picture Soundtrack),22,200000,2015-05-03,Party,Tamil,kuthu celebration
3ysUkfcrFwvXweDt0cliH8,Ichu Ichu,Vijay Antony,Vedi (Original Motion Picture Soundtrack),65,226698,2011-09-05,Party,Tamil,kuthu celebration
6RzRiSJL3QVZlyjA7NJPXC,"Come On Girls (From ""3 [Tamil]"") - The Celebration of Love",Anirudh Ravichander,Playback: Justu Kuthu - Best Tamil Folk Songs,28,174826,2015-02-12,Party,Tamil,kuthu celebration
3HRaPAkrok0SwsmvtQAQ8U,Mascara,Supriya Joshi,Salim,64,296250,2014-06-24,Party,Tamil,kuthu celebration
2mP9sA0wyHwybuJKjQ16AV,Come on Girls - The Celebration of Love,Anirudh Ravichander,3 (Original Motion Picture Soundtrack),51,174826,2011-12-23,Party,Tamil,kuthu celebration
7biVEJ3FcEP2eiuuQA4XbJ,Come On Girls - The Celebration of Love,Anirudh Ravichander,3 (Original Motion Picture Soundtrack),43,175266,2012-03-22,Party,Tamil,kuthu celebration
0e5oNugHqVHnI5HBLlv7fO,தீப விழா கொண்டாடலாம்.,The Melody Bunch,தீபாவளி பாடல்கள்,0,142991,2025-06-25,Party,Tamil,விழா பாடல்கள்
6Pwd3JqYkfmIYxXKduOPqM,தீப ஒளி விழா.,The Melody Bunch,தீபாவளி பாடல்கள்,0,124871,2025-06-25,Party,Tamil,விழா பாடல்கள்
3RptfLAl2ycoyUxRpqPjbh,Yammaadi Aathadi,Yuvan Shankar Raja,Vallavan (Original Motion Picture Soundtrack),56,329038,2006-04-01,Party,Tamil,விழா பாடல்கள்
3hI4x6UP7s4ufOGrjUOZVW,Seena Thaana,Bharadwaj,Vasool Raja MBBS (Original Motion Picture Soundtrack),56,288066,2004-04-01,Party,Tamil,விழா பாடல்கள்
3ZtbfxTZeYuMXqNL9FNSSG,Thanjavoor Jilla Kaari,Mani Sharma,Suraa (Original Motion Picture Soundtrack),63,316613,2010-04-01,Party,Tamil,விழா பாடல்கள்
6YcBBZVKYYRirfeAt6BeGA,Machi Open the Bottle,Yuvan Shankar Raja,Mankatha (Original Motion Picture Soundtrack),59,285973,2011-08-10,Party,Tamil,விழா பாடல்கள்
0MU3DZ68Y09aNseo2e8JJJ,Open the Tasmac,Anirudh Ravichander,Maan Karate (Original Motion Picture Soundtrack),49,246076,2014-03-16,Party,Tamil,dance kollywood
5zDRx2IlpoiNHBpmG4btVN,"Per Vachaalum Vaikkaama (From ""Dikkiloona"")",Yuvan Shankar Raja,"Per Vachaalum Vaikkaama (From ""Dikkiloona"")",49,268400,2021-02-19,Party,Tamil,dance kollywood
7KB0zREYCrQU3refE5x0M3,"Manasilaayo (From ""Vettaiyan"")",Anirudh Ravichander,"Manasilaayo (From ""Vettaiyan"")",68,235629,2024-09-09,Party,Tamil,dance kollywood
3OVWd1FbFbgPFO1NYAqH16,Chitti Dance Showcase,Pradeep Kumar,Robot (Original Motion Picture Soundtrack),37,163666,2010-07-31,Party,Tamil,dance kollywood
3CA9CjRf7IU2Ukz3GuYInP,Manasilaayo,Anirudh Ravichander,Vettaiyan (Original Motion Picture Soundtrack),67,235629,2024-10-14,Party,Tamil,dance kollywood
6eX9VGKJ3Q99NiJS9JO4JN,Pookkal Pookkum - Instrumental - Violin,Nikhil Neelakandan,Pookkal Pookkum (Instrumental - Violin),31,176843,2024-05-30,Focus,Tamil,instrumental tamil
11uL52hlI3KOW8ke0sQfMn,Annul Maelae - Instrumental,Harris Jayaraj,Vaaranam Aayiram (Original Motion Picture Soundtrack) [Instrumental Version],38,321093,2011-04-28,Focus,Tamil,instrumental tamil
3gQJGs1x8oJf9QHZAFfdBQ,Muzumathi - Instrumental,A.R. Rahman,Jodhaa Akbar (Tamil) [Original Motion Picture Soundtrack],39,312466,2007-12-31,Focus,Tamil,instrumental tamil
5VWyA74xp4QkpMyZCRoLSU,Soulmates Unite - Instrumental,Anirudh Ravichander,Thiruchitrambalam (Original Motion Picture Soundtrack),39,89250,2022-09-24,Focus,Tamil,instrumental tamil
5o0cR4FzBPvSE7831sBNvq,A Life Full of Love Theme - Instrumental,Anirudh Ravichander,3 (Original Motion Picture Soundtrack),44,115853,2011-12-23,Focus,Tamil,instrumental tamil
6BLzMdz3Gw8ho9GZMr9GSG,Muthuvel Pandian Theme - Instrumental,Anirudh Ravichander,Jailer (Original Motion Picture Soundtrack),52,102857,2023-07-28,Focus,Tamil,instrumental tamil
53Y7ZNZ6p26V460x89B70A,Jailer Theme - Instrumental,Anirudh Ravichander,Jailer (Original Motion Picture Soundtrack),48,62337,2023-07-28,Focus,Tamil,instrumental tamil
7oLsTXWEVEJ9ZfDGcb0G2T,Mouna Raagam BGM - Piano Version,Jennison's Piano,Mouna Raagam BGM (Piano Version),22,82000,2024-05-06,Focus,Tamil,ilayaraja bgm
5oZd9by7OB5dBRXBoSnWaW,Mouna Ragham Theme music,Karthick Thangavelu,Mouna Ragham Theme music,17,63660,2025-04-01,Focus,Tamil,ilayaraja bgm
3wielx83jMHPaHuaUYISkY,"Movuna Ragam Music (From ""Movuna Ragam"")",Ilaiyaraaja,"Movuna Ragam Music (From ""Movuna Ragam"")",10,52389,2023-12-15,Focus,Tamil,ilayaraja bgm
3HZTFF08OBcD9N3w4u0mK4,Nenoka Natudni BGM,Ilaiyaraaja,Ranga Maarthaanda BGM,0,209319,2025-06-07,Focus,Tamil,ilayaraja bgm
4JEcDLCnQF4ziIcvYDIGil,Damidi Semanthi BGM,Ilaiyaraaja,Ranga Maarthaanda BGM,0,238768,2025-06-07,Focus,Tamil,ilayaraja bgm
4npmrqua4b9RtzO5TxXv28,Penche Bandhaalanni BGM,Ilaiyaraaja,Ranga Maarthaanda BGM,0,128576,2025-06-07,Focus,Tamil,ilayaraja bgm
360oIWSdYQQwr7vnvsV5xy,"Raja Raja Chozhan (From ""Rettai Vaal Kuruvi"")",Ilaiyaraaja,"Ilaiyaraaja Trending Hits, Vol. 01",57,274800,2025-07-15,Focus,Tamil,ilayaraja bgm
2adSlLAfZrcgkkphMVjTKk,"Arasan Theme (From ""Arasan"")",Anirudh Ravichander,"Arasan Theme (From ""Arasan"")",67,94569,2025-10-16,Focus,Tamil,ilayaraja bgm
6UAMYWxRqZGp95EtIVuR0K,Study Music for Studying,Study Music Project,Study Music Playlist for Deep Focus,40,59914,2023-12-21,Focus,Tamil,படிப்பு இசை
55FcdWANMKr3Y2rqlMRHDT,"Background Music for Studying, Eliminate Distractions and Boost Productivity",Greenred Productions,"Background Music for Studying, Eliminate Distractions and Boost Productivity",32,597390,2023-02-06,Focus,Tamil,படிப்பு இசை
2W2q8Nmc7HW8bQ2Snuro6e,Study Music with Dark Academia,Study Music Project,Study Music Playlist for Deep Focus,35,75399,2023-12-21,Focus,Tamil,படிப்பு இசை
4pTyXdv65gHmUFjJIEax5c,Motivational Music Background,My Stock Music,Motivational Music Background,19,179450,2023-03-24,Focus,Tamil,படிப்பு இசை
2IcR14mhGavpq8B9am4rZ9,Spirit Of Rangeela - Instrumental,A. R. Rahman,Rangeela (Original Motion Picture Soundtrack),37,180146,1995-05-14,Focus,Tamil,ar rahman instrumental
68DE17nfr7aDHWzI4flDAh,Yeh Haseen Vadiyan Yeh Khula Aasman - Instrumental,A.R. Rahman,Roja (Original Motion Picture Soundtrack),40,320320,1994-03-12,Focus,Tamil,ar rahman instrumental
5EzxMOsEbQFHDhLu2aarFY,Jashn-E-Bahaaraa - Instrumental - Flute,A.R. Rahman,Jodhaa Akbar (Original Motion Picture Soundtrack),44,314973,2007-12-31,Focus,Tamil,ar rahman instrumental
27ZMX4m5dAv4X2XXiUQ3Vg,Khwaja Mere Khwaja - Instrumental - Oboe,A.R. Rahman,Jodhaa Akbar (Original Motion Picture Soundtrack),36,173613,2007-12-31,Focus,Tamil,ar rahman instrumental
3zImyhmKgn8XquMghzIFE8,Zamzam,Hafiz Hamidun,Zamzam,5,280000,2024-07-05,Focus,Tamil,ar rahman instrumental
7HxLcPNON5iTZf09ol67At,Surat Al Anbiyaa,Sheikh Mahmoud Khalil Al Hosari,The Complete Holy Quran,1,1626096,2010-01-01,Focus,Tamil,ar rahman instrumental
0vmxxVMfJN21J3xX2uqzkg,"Uyire - From ""Minnal Murali""",Shaan Rahman,"Uyire (From ""Minnal Murali"")",56,327155,2021-11-23,Happy,Malayalam,happy malayalam
1VkL3okKmmPHHKNnrjGwE9,Chal Chal,Jassie Gift,Krishna (Original Motion Picture Soundtrack),39,275841,2020-09-22,Happy,Malayalam,happy malayalam
19dYkzRoczBcBUHHleUsJa,"Etho Priyaraagam - Version, 1",Devi Sri Prasad,Aarya (Original Motion Picture Soundtrack),50,309813,2006,Happy,Malayalam,happy malayalam
2Wry9V4kZyps0ekV66Lbsh,Take It Easy,M. Jayachandran,Happy Husbands (Original Motion Picture Soundtrack),45,233146,2007-12-07,Happy,Malayalam,happy malayalam
5b7Px47PuvYFg2wjgymcRH,"Akale - From ""9 (Nine) Malayalam""",Shaan Rahman,"Akale [From ""9 (Nine) Malayalam""]",61,247886,2019-01-28,Happy,Malayalam,happy malayalam
3pkS51szEkyV95IzjXzDbV,"Kinavu Kondu - From ""Sudani from Nigeria""",Rex Vijayan,"Kinavu Kondu (From ""Sudani from Nigeria"")",55,256475,2018-03-22,Happy,Malayalam,happy malayalam
2kNn6RcaaZEKfSGne5f0WX,Perilla Raajyathe,Ouseppachan,Bodyguard (Original Motion Picture Soundtrack),60,298632,2009,Happy,Malayalam,cheerful mollywood
7nHQjVpEncX7NEdA2G6kU1,Aaraadhike,Sooraj Santhosh,Ambili (Original Motion Picture Soundtrack),61,360938,2019-10-03,Happy,Malayalam,cheerful mollywood
3NncVbpKJ91HPpI5TUIugV,Chirapunji - From Saina Music Indie,Nihal Sadiq,Chirapunji (From Saina Music Indie),67,160000,2025-06-13,Happy,Malayalam,cheerful mollywood
3pV7GR1Diat03TAXGTDaXB,Aaro Nenjil,Shaan Rahman,Godha (Original Motion Picture Soundtrack),63,267876,2017-04-02,Happy,Malayalam,cheerful mollywood
4hTcGYU6uXZVCAfIMsxhlC,"Parayuvaan - From ""Ishq""",Sid Sriram,"Parayuvaan (From ""Ishq"")",64,277346,2019-05-12,Happy,Malayalam,cheerful mollywood
614uPLhZTQ3Shp4PZlUGGQ,Athma Sathosha Gaanangal (ആത്മ സന്തോഷ ഗാനങ്ങൾ),Edwin Johnson,Malayalam Christian Classics 1970's,0,200000,2024-07-20,Happy,Malayalam,സന്തോഷ ഗാനങ്ങൾ
7hFiKRUjZJbGH29GDclEYv,Aakasham Maarum,K G Markose,Jesus,42,313652,2018-08-08,Happy,Malayalam,സന്തോഷ ഗാനങ്ങൾ
4wHYHq45hQhSAqIZKAISeN,Sanjaaramaay,Najim Arshad,Ente Ummante Peru (Original Motion Picture Soundtrack),43,280994,2018-12-18,Happy,Malayalam,സന്തോഷ ഗാനങ്ങൾ
1cV5WEpQFx7wnCP04brq8R,Akame Poothi Avalan,Sajeer Koppam,Akame Poothi Avalan,44,227134,2024-09-09,Happy,Malayalam,സന്തോഷ ഗാനങ്ങൾ
7uLNE1Smb4rP2A3UCLQ85p,Aakashadheepangal Sakshi - Male Vocals,K. J. Yesudas,Ravanaprabhu (Original Motion Picture Soundtrack),40,247278,2014-06-26,Happy,Malayalam,സന്തോഷ ഗാനങ്ങൾ
3y7140pwsQ8wmxGj2hQhLG,"Hope Song - From ""Sarkeet""",Govind Vasantha,"Hope Song (From ""Sarkeet"")",67,182769,2025-05-01,Happy,Malayalam,സന്തോഷ ഗാനങ്ങൾ
5Ye5VX2e1B61Bx5GwZYPNd,Adyam Thammil,Ifthi,June (Original Motion Picture Soundtrack),59,303585,2019-02-12,Happy,Malayalam,feel good malayalam
34rRV7ynqXCwhUceYStKFZ,Thaniye,Vishnu Vijay,Guppy (Original Motion Picture Soundtrack),61,299154,2016,Happy,Malayalam,feel good malayalam
43zJhrn5c1T3ZXZzIRFxaV,Feel My Love,Devi Sri Prasad,Aarya (Original Motion Picture Soundtrack),44,297039,2006,Happy,Malayalam,feel good malayalam
3GCdLUSnKSMJhs4Tj6CV3s,"All The Stars (with SZA) - From ""Black Panther: The Album""",Kendrick Lamar,Black Panther The Album Music From And Inspired By,89,232186,2018-02-09,Happy,Malayalam,feel good malayalam
6nbLOcHQ1ACZrTsRyAOi1U,"Uyiril Thodum (From ""Kumbalangi Nights"")",Sooraj Santhosh,"Uyiril Thodum (From ""Kumbalangi Nights"")",65,236013,2019-01-28,Happy,Malayalam,feel good malayalam
4uY3rCTpHlq1enEiFMDrNf,Mazhamegham,Sooraj Santhosh,Dear Comrade [MALAYALAM],60,249534,2019-07-23,Sad,Malayalam,sad malayalam
07wNMTt1HwNwjU3tNkEo0E,Kanneeril,Vrinda Shameek,Johny Johny Yes Appa (Original Motion Picture Soundtrack),49,258000,2018-10-25,Sad,Malayalam,sad malayalam
1J7niKVju5XN9TedktOP0N,"Sadaa Paalaya - From ""Mr.Fraud""",Gopi Sundar,Mr.Fraud,38,311000,2014-04-25,Sad,Malayalam,sad malayalam
6zcYsvGcVRyNa5aQMYXIax,Sadiq,Rish NK,Sadiq,37,160000,2025-05-15,Sad,Malayalam,sad malayalam
4Rvo7kWVZJCst0cOS7Md3p,Jupiter Mazha,Dhanwin K B,Jupiter Mazha,56,221538,2021-06-28,Sad,Malayalam,emotional mollywood
3yJ3zrf4cnO11AKcvjV01q,"Pavizha Mazha (From ""Athiran"")",K. S. Harisankar,"Pavizha Mazha (From ""Athiran"")",64,232909,2019-03-17,Sad,Malayalam,emotional mollywood
1DW3CFp7MQNga4JAwbzGbO,Vismayapukal,Ashkar Thekkekad,Vismayapukal,31,509701,2022-07-11,Sad,Malayalam,വിഷാദ ഗാനങ്ങൾ
57ynn2lCXAA5HjV7rjEAux,Thee,Sajad Youseph,Thee,36,182000,2025-05-05,Sad,Malayalam,വിഷാദ ഗാനങ്ങൾ
6Wzr4AREZKVPc4RwI39Yzy,Wahida,Renjith,Mylanchi Monchulla Veedu,36,262138,2014-10-29,Sad,Malayalam,വിഷാദ ഗാനങ്ങൾ
5eoUH4Kb7HFd2zCL0OJ6xB,Viswam Kaakkunna,K. J. Yesudas,Jesus,39,240457,2018-08-08,Sad,Malayalam,വിഷാദ ഗാനങ്ങൾ
0HGzPjwM24tcRInl7jtKVn,Vaishaakha Sandhye - Male Version,K. J. Yesudas,Nadodikkattu,44,232920,1987-05-06,Sad,Malayalam,വിഷാദ ഗാനങ്ങൾ
28kuEN1at9K2uUSLAicV5b,Khalbhinte Theerath,Sajeer Koppam,Khalbhinte Theerath,48,287529,2023-11-13,Sad,Malayalam,വിഷാദ ഗാനങ്ങൾ
2afDMX4OQaJu5OCR3dAY9Y,Virahathin Vedhana Ariyan,Shafi Kollam,"Kalalayam, Vol. 2",42,378592,2021-04-05,Sad,Malayalam,വിഷാദ ഗാനങ്ങൾ
3uo9pmjTpyY5MBQ3wSxXrC,Vaisakha Sandhye - Male Version,K. J. Yesudas,Nadodikkattu (Original Motion Picture Soundtrack),58,233482,1987-04-10,Sad,Malayalam,വിഷാദ ഗാനങ്ങൾ
6PjK6hBZkeIKTDf2CsNHBF,Thee katt - Breakup Drill Malayalam,Sameerr SK,Thee katt (Breakup Drill Malayalam),0,132360,2025-08-31,Sad,Malayalam,breakup malayalam
11BKSlBxpkxrHvPi8uxXzV,Kuthanthram,Sushin Shyam,Manjummel Boys (Original Motion Picture Soundtrack),63,240327,2024-01-26,Energetic,Malayalam,energetic malayalam
0aXnTU90v6G1QVlimy0Kw8,Malabari Banger,M.H.R,Malabari Banger,60,246000,2023-09-02,Energetic,Malayalam,energetic malayalam
554RItg5afQv3ODGQMT29x,"Kalapakkaara (From ""King of Kotha"")",Jakes Bejoy,"Kalapakkaara (From ""King of Kotha"")",61,251999,2023-07-28,Energetic,Malayalam,energetic malayalam
2mFXx4D49RdesixfLSsoU0,"Vatteppam (From ""Mandakini"")",Bibin Ashok,"Vatteppam (From ""Mandakini"")",61,192500,2024-05-09,Energetic,Malayalam,energetic malayalam
0qSRIMmkaVRNZM0pOY2ZLj,Ninte Mizhimuna,Jassie Gift,4 The People (Original Motion Picture Soundtrack),55,283873,2004,Energetic,Malayalam,energetic malayalam
7Je0oWG9OjLhHEXd2eHsFF,"Kiliye - From ""ARM""",Dhibu Ninan Thomas,"Kiliye (From ""ARM"")",64,271641,2024-09-02,Energetic,Malayalam,energetic malayalam
6f6CZPUqlcBRfwQ7153zjH,"Ranam - From ""Ranam""",Jakes Bejoy,"Ranam (From ""Ranam"")",62,301724,2018-04-01,Energetic,Malayalam,energetic malayalam
2sypL2XZpCV20M7mtVzesC,NERA,ARJN,NERA,68,213818,2025-01-31,Energetic,Malayalam,energetic malayalam
7tpuDHfin2ZewPYOHTi3Uw,Habibi Drip,Dabzee,Habibi Drip,62,201142,2024-07-19,Energetic,Malayalam,mass mollywood
1EZspaigWxMos36accKNMM,Malabari Banger,M.H.R,Malabari Banger,55,245999,2023-09-02,Energetic,Malayalam,mass mollywood
5qyRwTwbDdeVSjn6nnYfIO,Hope Song,Govind Vasantha,Sarkeet (Original Motion Picture Soundtrack),35,182769,2025-05-08,Energetic,Malayalam,ശക്തി പാട്ടുകൾ
4cXrxzwfxJAHKnYGMOCNcm,Gaza,ItsPc,Gaza,43,175447,2024-08-09,Energetic,Malayalam,ശക്തി പാട്ടുകൾ
5bZHyKP7mcpsNwkrf7kdf1,Sick,Fejo,Sick,44,199687,2025-06-11,Energetic,Malayalam,ശക്തി പാട്ടുകൾ
2xHCxAxryzjwzwlYugeuIo,Nithya Snehathal,K. S. Chithra,Nithyasneham,42,345813,2010-01-01,Energetic,Malayalam,ശക്തി പാട്ടുകൾ
4zv2gSk8FxH8FGGWXvA8qq,Udhichuyarnnu Mamala,K. J. Yesudas,"Ayyappa Devotional Songs Malayalam, Vol. 6",42,309629,1986,Energetic,Malayalam,ശക്തി പാട്ടുകൾ
0TvGNbeoOHYaziuSNmP2RN,"Ayudhameduda - From ""Ranam""",Fejo,"Ayudhameduda (From ""Ranam"")",37,191438,2018-09-19,Energetic,Malayalam,ശക്തി പാട്ടുകൾ
7ggYtnHs9Z785cYWkWSpox,Panjara Punch,Vishnu Vijay,Alappuzha Gymkhana (Original Motion Picture Soundtrack),46,165149,2025-04-19,Energetic,Malayalam,ശക്തി പാട്ടുകൾ
5kQy9wDmANJta5ORKvX73f,Maattupetti Koyilile,Afsal,Mayilattam (Original Motion Picture Soundtrack),54,246752,2004,Energetic,Malayalam,dance malayalam
1Mv9UUiQeWuZvHpJuVOGBs,Kakka Malayile,Alex,Mallu Singh,52,278228,2012-05-04,Energetic,Malayalam,dance malayalam
2x2FZeQiDq7T3sT3BhnvpX,Panchayathile,Suresh Peters,Paandippada (Original Motion Picture Soundtrack),54,286275,2005,Energetic,Malayalam,dance malayalam
5oVEAw5b4y2o8pHfePRQxh,Pottukuthedi,Sreeram,Ravanaprabhu (Original Motion Picture Soundtrack),60,269848,2014-06-26,Energetic,Malayalam,dance malayalam
3yB0vWDqyaLwdSKIJIm7gc,"Sona Sona (Kalabhavan Mani) (from ""Ben Johnson"")",Kalabhavan Mani,Malayalam Film Hits of Kalabhavan Mani,59,286491,2025-06-17,Energetic,Malayalam,dance malayalam
4oWyW7U9YVox9jqTar9k0V,Pistah,Rajesh Murugesan,Neram (Original Motion Picture Soundtrack),59,146933,2013-05-03,Energetic,Malayalam,dance malayalam
2t0ZoxKhn0KS68mDSdmggq,Peaceful Of Love,Asif Ansari,Peaceful Of Love,0,187178,2024-09-11,Calm,Malayalam,peaceful malayalam
0fT8KGK8QUquaL7iqY12bn,"Malayala Nattil (From ""Saranaravam"")",Madhu Balakrishnan,Malayalam Peaceful Bhakti Vibes,0,299186,2024-06-15,Calm,Malayalam,peaceful malayalam
536b0CHBO5Y12AMNfoPRDW,"Harigovinda (From ""Krishnarpanam"")",Ganga,Malayalam Peaceful Bhakti Vibes,0,380617,2024-06-15,Calm,Malayalam,peaceful malayalam
4QQeCQcrDNeXP8yARbaRoX,"Guruvayur (From ""Sri Guruvayurappan Ghanangal"")",Girija Sankar,Malayalam Peaceful Bhakti Vibes,0,259733,2024-06-15,Calm,Malayalam,peaceful malayalam
1jlBS8A9qvNKKUPjmARauh,Ghanashyaama,Gayathri Asokan,Kochu Kochu Santhoshangal (Original Motion Picture Soundtrack),36,282540,2000-04-14,Calm,Malayalam,ശാന്തി സംഗീതം
6RPydMVLakE3VNRzOU7T5I,Karinkaliyalle,Anoop Puthiyedath,Karinkaliyalle,44,290374,2022-06-30,Calm,Malayalam,ശാന്തി സംഗീതം
3HV8896ckhQtbgZrvyoBcr,Uyirin Naadhane,Ranjin Raj,Joseph (Original Motion Picture Soundtrack),42,264000,2018-11-19,Calm,Malayalam,ശാന്തി സംഗീതം
1MCDtET6FyzApUnk3ZkEmB,"Uyirin Naadhane - From ""Joseph""",Ranjin Raj,"Uyirin Naadhane (From ""Joseph"")",54,264000,2018-11-09,Calm,Malayalam,ശാന്തി സംഗീതം
0I4P8Ugxrl3gLxJpun4sX3,"Aaro Nee Aaro (From ""Urumi"")",Shweta Mohan,"Aaro Nee Aaro (From ""Urumi"")",55,379787,2022-09-15,Calm,Malayalam,ശാന്തി സംഗീതം
7jo6ypQTYytdQT7H8f98hp,Chandhanamani - Male Version,M. G. Radhakrishnan,Praja (Original Motion Picture Soundtrack),39,328826,2001-11-20,Calm,Malayalam,ശാന്തി സംഗീതം
0UbXAgtRldrQZVpkG1IWmK,"Alhamdulillah (From ""Sufiyum Sujatayum"")",Sudeep Palanad,"Alhamdulillah (From ""Sufiyum Sujatayum"")",41,305143,2020-06-26,Calm,Malayalam,ശാന്തി സംഗീതം
0BZXlXf0dXhYWmrFupTNpJ,"Athmavin Akasathil (From ""Njan Prakashan"")",Shaan Rahman,"Athmavin Akasathil (From ""Njan Prakashan"")",56,311124,2022-08-17,Calm,Malayalam,ശാന്തി സംഗീതം
2rPLKFSEXV3m908NwNePdI,Without A Shore (Malayalam),PG Creations,Without A Shore (Malayalam),0,222280,2025-08-23,Calm,Malayalam,meditation malayalam
